Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
2020/2/18,509,6:47:00 AM,Tuesday,Bathurst/Fleet,Utilized Off Route,5,11,W/B,4442
2020/2/18,512,7:12:00 AM,Tuesday,St Clair/bathurst,Mechanical,2,9,W/B,4433
2020/2/18,506,7:55:00 AM,Tuesday,Gerrard Ashdale,Held By,34,42,W/B,4419
2020/2/18,505,8:25:00 AM,Tuesday,Broadview and Gerrard,Mechanical,4,8,E/B,1378
2020/2/18,501,9:43:00 AM,Tuesday,Humber Loop,Mechanical,1,1,W/B,4456
2020/2/18,504,12:52:00 PM,Tuesday,Queen & Carroll,Held By,27,37,W/B,4496
2020/2/18,510,12:53:00 PM,Tuesday,Ferry Docks Terminal,Emergency Services,1,1,W/B,4553
2020/2/18,504,1:10:00 PM,Tuesday,King and Dufferin,Mechanical,7,14,W/B,4447
2020/2/18,501,2:27:00 PM,Tuesday,Sorauren / Queen,Emergency Services,7,14,W/B,4557
2020/2/18,505,3:18:00 PM,Tuesday,Broadview Station,Mechanical,4,8,W/B,1031
2020/2/18,505,3:23:00 PM,Tuesday,Broadview Station,Mechanical,4,8,W/B,3100
2020/2/18,501,3:41:00 PM,Tuesday,Dunn / Queen,Emergency Services,7,14,E/B,4556
2020/2/18,506,3:44:00 PM,Tuesday,College and Grace,Investigation,34,42,W/B,4553
2020/2/18,510,3:55:00 PM,Tuesday,King and Spadina,Held By,3,6,N/B,4567
2020/2/18,505,4:16:00 PM,Tuesday,Broadview Station,Mechanical,4,8,W/B,8481
2020/2/18,501,4:22:00 PM,Tuesday,Bathurst / Queen,Investigation,7,14,E/B,4497
2020/2/18,501,4:42:00 PM,Tuesday,Beverly / Queen,Emergency Services,10,17,E/B,4539
2020/2/18,505,4:51:00 PM,Tuesday,Broadview and Gerrard,Held By,10,14,S/B,1139
2020/2/18,504,4:53:00 PM,Tuesday,Broadview and Mountstephen,Held By,8,14,B/W,4573
2020/2/18,509,6:06:00 PM,Tuesday,Cne Loop,Held By,8,16,E/B,4424
2020/2/18,501,6:55:00 PM,Tuesday,Waverley / Queen,Investigation,35,42,E/B,4596
2020/2/18,505,7:04:00 PM,Tuesday,Broadview Station,Mechanical,4,8,W/B,8157
2020/2/18,506,7:47:00 PM,Tuesday,Gerrard and Degrassi,Mechanical,9,18,W/B,4419
2020/2/18,506,10:27:00 PM,Tuesday,Degrassi and Gerrard,Investigation,33,43,W/B,4521
2020/2/19,506,12:12:00 AM,Wednesday,Howard Park and Parkside,Investigation,26,36,W/B,4565
2020/2/19,506,5:09:00 AM,Wednesday,Leslie St and Queen St E,Held By,2,8,W/B,4449
2020/2/19,501,5:46:00 AM,Wednesday,Queen and Leslie,Investigation,17,24,E/B,4585
2020/2/19,505,6:55:00 AM,Wednesday,Broadview Station,Mechanical,4,8,W/B,3133
2020/2/19,504,8:38:00 AM,Wednesday,King and Sumach,Held By,13,17,W/B,4582
2020/2/19,504,8:42:00 AM,Wednesday,King and Sumach,Mechanical,10,15,W/B,4492
2020/2/19,505,8:48:00 AM,Wednesday,Yonge and Dundas,Mechanical,4,8,E/B,3163
2020/2/19,510,10:50:00 AM,Wednesday,Spadina/Queens Quay,Mechanical,10,20,E/B,4524
2020/2/19,509,10:50:00 AM,Wednesday,Spadina/Queens Quay,Held By,6,14,E/B,4499
2020/2/19,501,11:00:00 AM,Wednesday,Ellis and Queensway,Investigation,17,25,E/B,4469
2020/2/19,505,11:54:00 AM,Wednesday,Broadview Station,General Delay,4,8,W/B,8566
2020/2/19,501,11:57:00 AM,Wednesday,Humber Loop,Mechanical,7,14,E/B,4468
2020/2/19,506,12:19:00 PM,Wednesday,Uppper Gerrard Norwood,Investigation,8,16,E/B,4479
2020/2/19,505,1:38:00 PM,Wednesday,Dundas and Berkley,Investigation,4,8,E/B,8567
2020/2/19,505,1:55:00 PM,Wednesday,Broadview Station,Mechanical,4,8,E/B,3133
2020/2/19,504,3:44:00 PM,Wednesday,King and Duffrin,Mechanical,1,1,E/B,4418
2020/2/19,505,4:41:00 PM,Wednesday,Broadview Station,Investigation,4,8,W/B,1076
2020/2/19,505,4:41:00 PM,Wednesday,Broadview Station,Investigation,4,8,W/B,8566
2020/2/19,505,4:59:00 PM,Wednesday,Dundas West Station,Investigation,4,8,E/B,1067
2020/2/19,501,5:14:00 PM,Wednesday,Queen ad Spadina,Mechanical,7,14,W/B,4600
2020/2/19,506,9:58:00 PM,Wednesday,College and Spadina,Mechanical,15,24,W/B,4495
2020/2/19,510,10:17:00 PM,Wednesday,SPADINA AND DUNDAS,Held By,9,18,S/B,4431
2020/2/19,510,10:17:00 PM,Wednesday,SPADINA AND DUNDAS,Mechanical,148,157,S/B,4541
2020/2/20,510,2:09:00 AM,Thursday,spadina and king,Mechanical,6,12,N/B,3197
2020/2/20,512,6:12:00 AM,Thursday,St. Clair and Bathurst street,Mechanical,6,12,W/B,4573
2020/2/20,504,6:24:00 AM,Thursday,Dundas West Station,Held By,7,15,E/B,4582
2020/2/20,510,6:27:00 AM,Thursday,Leslie Barns Garage Exit,Mechanical,7,14,N/B,4532
2020/2/20,505,6:30:00 AM,Thursday,Broadview and Tennis,Mechanical,7,14,N/B,1064
2020/2/20,512,6:41:00 AM,Thursday,Bathurst Street and Wells Street,Held By,4,8,N/B,4487
2020/2/20,505,6:53:00 AM,Thursday,Dundas West Station,Emergency Services,4,7,E/B,3105
2020/2/20,512,7:32:00 AM,Thursday,St. Clair and Old Weston,Mechanical,17,21,W/B,4573
2020/2/20,506,9:29:00 AM,Thursday,College Lansdowne,General Delay,8,14,W/B,4494
2020/2/20,512,9:40:00 AM,Thursday,St. Clair Staion,Mechanical,4,8,E/B,4536
2020/2/20,506,9:52:00 AM,Thursday,College University,Mechanical,10,12,E/B,4586
2020/2/20,512,12:08:00 PM,Thursday,St. Clair and Bathurst,Mechanical,5,10,W/B,4483
2020/2/20,505,12:10:00 PM,Thursday,Dundas West Station,Mechanical,4,8,E/B,3106
2020/2/20,506,1:13:00 PM,Thursday,Main Station,Investigation,1,1,E/B,4445
2020/2/20,805,1:27:00 PM,Thursday,McCaul and Queen,Mechanical,1,2,E/B,4561
2020/2/20,506,2:36:00 PM,Thursday,College and Lansdown,Investigation,6,14,E/B,4555
2020/2/20,501,3:08:00 PM,Thursday,Neville Park Loop,Investigation,7,14,W/B,4426
2020/2/20,510,3:55:00 PM,Thursday,King and Spadina,Held By,3,6,N/B,4424
2020/2/20,19,3:58:00 PM,Thursday,Queen and Woodbine,General Delay,10,7,E/B,4538
2020/2/20,506,4:14:00 PM,Thursday,Main STN,Held By,13,21,W/B,4555
2020/2/20,505,6:04:00 PM,Thursday,Dundas and Dovercourt,Investigation,4,8,W/B,8472
2020/2/20,508,6:21:00 PM,Thursday,King and Queensway,Mechanical,1,2,W/B,4546
2020/2/20,505,6:52:00 PM,Thursday,Broadview Station,Mechanical,16,20,W/B,3105
2020/2/20,510,10:17:00 PM,Thursday,SPADINA AND COLLEGE,Investigation,9,27,S/B,4577
2020/2/21,504,3:58:00 AM,Friday,Broadview & Queen,Late Leaving Garage,25,40,W/B,4400
2020/2/21,510,4:19:00 AM,Friday,Spadina & King,Late Leaving Garage,35,50,N/B,4534
2020/2/21,511,4:29:00 AM,Friday,Bathurst & King,Late Leaving Garage,320,328,N/B,4500
2020/2/21,506,4:37:00 AM,Friday,Coxwell & Lower Gerrard,Late Leaving Garage,17,25,W/B,4508
2020/2/21,506,4:54:00 AM,Friday,Coxwell and Gerrard,Late Leaving Garage,17,25,W/B,4508
2020/2/21,504,4:55:00 AM,Friday,Dundas West Staion,Late Leaving Garage,7,7,E/B,4400
2020/2/21,510,5:00:00 AM,Friday,Spadina and King,General Delay,4,8,N/B,4528
2020/2/21,512,5:00:00 AM,Friday,St. Clair and Bathurst,General Delay,8,15,W/B,4428
2020/2/21,510,5:04:00 AM,Friday,Spadina and King,Held By,12,15,N/B,4534
2020/2/21,509,5:06:00 AM,Friday,Bathurst & Fleet,Late Leaving Garage,29,39,E/B,4541
2020/2/21,512,5:10:00 AM,Friday,St. Clair and Bathurst,Held By,10,15,E/B,4426
2020/2/21,512,5:18:00 AM,Friday,St Clair & Bathurst,Late Leaving Garage,120,126,W/B,4426
2020/2/21,501,5:34:00 AM,Friday,Queen and Connaught,Mechanical,5,5,E/B,4461
2020/2/21,504,6:41:00 AM,Friday,King and Queen,Mechanical,5,10,W/B,4526
2020/2/21,510,6:59:00 AM,Friday,Union Station Tunnel,Mechanical,1,2,W/B,4602
2020/2/21,505,7:25:00 AM,Friday,Broadview Station,Mechanical,4,8,S/B,1074
2020/2/21,506,8:02:00 AM,Friday,Coxwell and Gerrard,Late Leaving Garage,7,18,E/B,4464
2020/2/21,510,8:09:00 AM,Friday,Spadina and College Street,Mechanical,4,8,S/B,4483
2020/2/21,506,8:32:00 AM,Friday,Beverly and College,Mechanical,8,16,E/B,4573
2020/2/21,506,8:33:00 AM,Friday,College and Landsdowne,Mechanical,8,11,E/B,1092
2020/2/21,511,9:35:00 AM,Friday,Bathurst and Harbord,Held By,56,64,S/B,4520
2020/2/21,506,9:38:00 AM,Friday,Main Station,Mechanical,0,0,W/B,4508
2020/2/21,506,9:58:00 AM,Friday,College and Mccaul,General Delay,15,23,W/B,4525
2020/2/21,512,10:31:00 AM,Friday,Spadina and St. Clair,Mechanical,1,2,E/B,4433
2020/2/21,504,11:24:00 AM,Friday,Broadview Stn,Mechanical,6,13,E/B,4559
2020/2/21,506,11:35:00 AM,Friday,Gerrard and Ashdale,Emergency Services,23,31,E/B,4413
2020/2/21,505,11:42:00 AM,Friday,Broadview and Gerrard,Utilized Off Route,4,8,S/B,1268
2020/2/21,506,12:31:00 PM,Friday,Danforth and Main,Mechanical,8,16,E/B,4573
2020/2/21,505,2:41:00 PM,Friday,Dundas and Broadview,General Delay,25,29,E/B,9222
2020/2/21,510,3:55:00 PM,Friday,King and Spadina,Held By,3,6,N/B,4498
2020/2/21,504,5:18:00 PM,Friday,King / Yonge,General Delay,6,12,W/B,4501
2020/2/21,505,5:22:00 PM,Friday,Dundas and Dovercourt,Investigation,4,8,E/B,1017
2020/2/21,504,6:47:00 PM,Friday,King / John,Held By,287,297,W/B,4497
2020/2/21,501,7:37:00 PM,Friday,Yonge / Queen,Mechanical,7,14,E/B,4441
2020/2/21,501,7:52:00 PM,Friday,Ontario / Queen,Investigation,7,14,W/B,4576
2020/2/21,510,11:17:00 PM,Friday,QUEENSWAY GARAGE,Late Leaving Garage,6,12,E/B,8419
2020/2/21,510,11:17:00 PM,Friday,QUEENSWAY GARAGE,Late Leaving Garage,6,12,E/B,7920
2020/2/21,512,11:47:00 PM,Friday,St. Clair and Tweedsmuir,Mechanical,1,2,E/B,4418
2020/2/22,505,12:50:00 AM,Saturday,Broadview Stn,Mechanical,8,16,E/B,1039
2020/2/22,501,5:17:00 AM,Saturday,Humber Loop,Late Leaving Garage,5,15,W/B,4597
2020/2/22,506,5:37:00 AM,Saturday,Queen and Connaught,Mechanical,9,17,E/B,4432
2020/2/22,501,9:05:00 AM,Saturday,Humber Loop,Investigation,8,16,W/B,4515
2020/2/22,504,9:23:00 AM,Saturday,Queen and Broadview,Late Leaving Garage,14,23,N/B,4452
2020/2/22,506,10:13:00 AM,Saturday,Gerrard and Parliament,Mechanical,6,13,E/B,4506
2020/2/22,511,11:21:00 AM,Saturday,Bathurst and King,Late Leaving Garage,6,10,N/B,4591
2020/2/22,504,11:25:00 AM,Saturday,Broadview and Queen,Late Leaving Garage,47,9,W/B,4463
2020/2/22,506,11:29:00 AM,Saturday,Queens Park and College,Held By,21,29,W/B,4526
2020/2/22,511,11:30:00 AM,Saturday,Bathurst and King,Late Leaving Garage,42,10,W/B,4555
2020/2/22,509,11:44:00 AM,Saturday,Bathurst and Fleet,Late Leaving Garage,30,9,W/B,4591
2020/2/22,511,11:47:00 AM,Saturday,Bathurst and King,Late Leaving Garage,34,10,W/B,4543
2020/2/22,506,12:27:00 PM,Saturday,College and Elizabeth,Held By,11,19,W/B,4596
2020/2/22,504,12:30:00 PM,Saturday,Distillary Loop,General Delay,22,10,E/B,4429
2020/2/22,505,12:33:00 PM,Saturday,Dundas and Parliament,Utilized Off Route,5,9,W/B,3729
2020/2/22,501,1:39:00 PM,Saturday,Roncesvalles Yard,Investigation,10,20,W/B,4509
2020/2/22,506,1:39:00 PM,Saturday,Dufferin and College,Held By,18,23,W/B,4513
2020/2/22,501,2:06:00 PM,Saturday,Queen / University,Held By,22,29,W/B,4553
2020/2/22,504,2:15:00 PM,Saturday,Roncy and Grenadier,Mechanical,8,16,E/B,4443
2020/2/22,505,5:30:00 PM,Saturday,Bloor and Parliament,Mechanical,5,10,E/B,1269
2020/2/22,506,5:55:00 PM,Saturday,College and Lansdowne,Mechanical,1,2,E/B,4513
2020/2/22,506,6:38:00 PM,Saturday,Gerrard and Coxwell,Mechanical,8,16,E/B,4561
2020/2/22,501,7:00:00 PM,Saturday,Lakeshoure / Parklawn,Held By,16,26,E/B,4456
2020/2/22,505,7:27:00 PM,Saturday,Dundas and bay,Held By,7,14,W/B,1262
2020/2/22,505,7:35:00 PM,Saturday,dundas west station,Investigation,7,14,E/B,8542
2020/2/22,506,7:38:00 PM,Saturday,Howard Park and Parkside,Emergency Services,25,34,W/B,4409
2020/2/22,510,10:06:00 PM,Saturday,Spadina and Adelaide,Investigation,28,38,N/B,4599
2020/2/22,506,10:41:00 PM,Saturday,Gerrard and Prust,Mechanical,1,2,W/B,4449
2020/2/22,501,11:30:00 PM,Saturday,Neville Park,Investigation,15,25,E/B,4435
2020/2/23,506,12:17:00 AM,Sunday,Gerrard and Degrassi,Investigation,21,31,E/B,4461
2020/2/23,509,12:28:00 AM,Sunday,Queens Quay and York,Mechanical,10,20,W/B,4577
2020/2/23,501,12:32:00 AM,Sunday,Queen and university,Mechanical,10,20,E/B,4536
2020/2/23,512,1:48:00 AM,Sunday,Gunns Loop,Mechanical,7,14,W/B,4534
2020/2/23,301,2:05:00 AM,Sunday,Lakeshore and Kipling,Mechanical,10,20,E/B,4531
2020/2/23,301,2:40:00 AM,Sunday,Queen and Parliament,Investigation,10,20,W/B,4468
2020/2/23,301,2:42:00 AM,Sunday,Neville Loop,Mechanical,7,14,E/B,4568
2020/2/23,306,4:55:00 AM,Sunday,Main Station,Emergency Services,0,0,W/B,4562
2020/2/23,510,6:29:00 AM,Sunday,Spadina Station,Mechanical,85,100,S/B,4450
2020/2/23,504,7:54:00 AM,Sunday,Broadview station,General Delay,9,18,eb,4541
2020/2/23,505,9:51:00 AM,Sunday,Broadview Station,Emergency Services,6,12,S/B,3120
2020/2/23,504,12:30:00 PM,Sunday,King and Shaw,General Delay,20,10,W/B,4409
2020/2/23,506,1:16:00 PM,Sunday,Gerrard and Broadview,Emergency Services,13,20,E/B,4543
2020/2/23,505,1:56:00 PM,Sunday,Dundas and lansdowne,Mechanical,5,10,E/B,8476
2020/2/23,501,3:53:00 PM,Sunday,Queen / Yonge,General Delay,8,13,E/B,4464
2020/2/23,505,6:17:00 PM,Sunday,Dundas west station,Mechanical,5,10,E/B,3733
2020/2/23,512,8:26:00 PM,Sunday,St. Clair and Arlington,Investigation,6,12,W/B,4418
2020/2/23,512,9:01:00 PM,Sunday,St. Clair and Caledonia,Mechanical,1,2,E/B,4418
2020/2/24,504,12:04:00 AM,Monday,King and Dufferin,Investigation,38,48,W/B,4419
2020/2/24,506,2:07:00 AM,Monday,COLLEGE AND MONTROSE,Held By,65,75,E/B,4422
2020/2/24,506,3:11:00 AM,Monday,COLLEGE AND BEVERLY,Investigation,39,49,E/B,4415
2020/2/24,504,5:18:00 AM,Monday,Roncesvalles and Queen,Held By,9,0,E/B,4570
2020/2/24,501,5:22:00 AM,Monday,Queen and Roncesvalles,Held By,11,16,W/B,4465
2020/2/24,501,5:24:00 AM,Monday,Humber Loop,Held By,11,0,W/B,4497
2020/2/24,504,5:26:00 AM,Monday,Roncesvalles and Queen,Held By,7,7,E/B,4588
2020/2/24,504,5:35:00 AM,Monday,Roncesvalles and Queen,Held By,1,0,N/B,4442
2020/2/24,504,6:20:00 AM,Monday,Broadview Stn,Mechanical,10,17,W/B,4449
2020/2/24,506,6:59:00 AM,Monday,Carlton and University,Investigation,16,24,W/B,4521
2020/2/24,505,7:46:00 AM,Monday,DWS,Mechanical,4,8,E/B,8491
2020/2/24,505,8:26:00 AM,Monday,Lansdowne,Mechanical,4,8,WB,8548
2020/2/24,501,8:32:00 AM,Monday,Queen & Roncy,Held By,5,11,W/B,4484
2020/2/24,509,8:35:00 AM,Monday,CNE LOOP,Mechanical,7,13,E/B,4410
2020/2/24,506,11:52:00 AM,Monday,College and Landsowne,Mechanical,8,16,E/B,4550
2020/2/24,512,12:04:00 PM,Monday,St Clair/Lansdowne,Mechanical,6,11,W/B,4593
2020/2/24,501,12:06:00 PM,Monday,Queen & Parliament,Emergency Services,8,15,W/B,4456
2020/2/24,511,2:13:00 PM,Monday,Bathurst Station,Utilized Off Route,7,14,S/B,4535
2020/2/24,504,2:34:00 PM,Monday,King / Spadina,General Delay,5,12,W/B,4445
2020/2/24,504,3:03:00 PM,Monday,Dundas at Bloor,Held By,40,46,S/B,4445
2020/2/24,505,3:15:00 PM,Monday,Dundas West Station,Held By,13,17,W/B,1122
2020/2/24,505,3:37:00 PM,Monday,Dundas West Station,Utilized Off Route,4,8,E/B,1122
2020/2/24,501,3:38:00 PM,Monday,Brock / Queen,Emergency Services,11,18,B/W,4440
2020/2/24,510,3:55:00 PM,Monday,King and Spadina,Held By,3,6,N/B,4461
2020/2/24,501,4:56:00 PM,Monday,Neville Park,Emergency Services,7,14,E/B,4469
2020/2/24,506,7:26:00 PM,Monday,Main STN,Mechanical,8,16,W/B,4555
2020/2/24,501,7:38:00 PM,Monday,Jones / Queen,Emergency Services,7,14,E/B,4558
2020/2/24,505,8:08:00 PM,Monday,Dundas and Jarvis,Mechanical,4,8,E/B,1112
2020/2/24,505,10:47:00 PM,Monday,broadview and gerrard,Emergency Services,6,12,N/B,8952
2020/2/24,511,11:31:00 PM,Monday,BATHURST AND QUEEN,Emergency Services,10,20,N/B,4416
2020/2/24,506,11:41:00 PM,Monday,Carlton and Parliament,Emergency Services,43,5,E/B,4564
2020/2/24,506,11:41:00 PM,Monday,Carlton and Parliament,Emergency Services,60,70,W/B,4530
2020/2/25,504,12:26:00 AM,Tuesday,Distillery Loop,Mechanical,10,20,W/B,4501
2020/2/25,306,3:49:00 AM,Tuesday,Parliament & Gerrard,Held By,65,85,E/B,4579
2020/2/25,501,6:22:00 AM,Tuesday,Neville Loop,Mechanical,8,16,W/B,4463
2020/2/25,510,6:23:00 AM,Tuesday,Spadina/King,Mechanical,9,18,N/B,4460
2020/2/25,504,6:24:00 AM,Tuesday,King/Spadina,Mechanical,8,16,W/B,4535
2020/2/25,509,7:20:00 AM,Tuesday,CNE Loop,Mechanical,7,13,E/B,4434
2020/2/25,505,8:15:00 AM,Tuesday,DWS,Mechanical,4,8,E/B,1012
2020/2/25,511,8:57:00 AM,Tuesday,Bathurst and Richmond,Investigation,90,97,S/B,4487
2020/2/25,509,9:00:00 AM,Tuesday,CNE Loop,Held By,7,14,E/B,4434
2020/2/25,505,9:37:00 AM,Tuesday,Yonge Street,Investigation,4,8,E/B,9211
2020/2/25,501,9:55:00 AM,Tuesday,Queen & Shaw,Diversion,370,377,B/W,4423
2020/2/25,511,10:06:00 AM,Tuesday,Bathurst Station,Investigation,7,14,S/B,4416
2020/2/25,501,11:54:00 AM,Tuesday,Queen & Kingston,Mechanical,7,15,E/B,4573
2020/2/25,503,12:18:00 PM,Tuesday,Bingham Loop,Mechanical,10,20,W/B,3169
2020/2/25,512,12:55:00 PM,Tuesday,Lansdowne Loop,Mechanical,5,10,W/B,4519
2020/2/25,512,1:18:00 PM,Tuesday,Gunns Loop,Mechanical,10,15,E/B,4601
2020/2/25,505,1:42:00 PM,Tuesday,Dundas West Station,Mechanical,4,8,E/B,1345
2020/2/25,505,2:13:00 PM,Tuesday,Dundas and Spadina,Investigation,4,8,E/B,1138
2020/2/25,501,2:25:00 PM,Tuesday,5th / Lakeshore,Mechanical,7,14,W/B,4518
2020/2/25,505,2:42:00 PM,Tuesday,Broadview Station,Mechanical,4,8,W/B,9214
2020/2/25,510,3:55:00 PM,Tuesday,King and Spadina,Held By,3,6,N/B,4535
2020/2/25,503,5:38:00 PM,Tuesday,King and York,Mechanical,10,20,W/B,3114
2020/2/25,505,5:40:00 PM,Tuesday,Dundas West Station,Investigation,4,8,E/B,1107
2020/2/25,501,6:03:00 PM,Tuesday,John / Queen,Held By,11,18,W/B,4412
2020/2/25,504,7:48:00 PM,Tuesday,King and Sherbourne,Investigation,30,36,E/B,4497
2020/2/25,504,7:56:00 PM,Tuesday,King and Sumach,Utilized Off Route,6,12,W/B,4439
2020/2/25,511,8:03:00 PM,Tuesday,CNE Loop,Emergency Services,9,18,E/B,4416
2020/2/25,512,9:16:00 PM,Tuesday,St.Clair and Old Weston Rd,Held By,37,48,B/W,4502
2020/2/25,505,10:04:00 PM,Tuesday,DUNDAS WEST STN,Mechanical,6,12,E/B,9206
2020/2/25,505,10:12:00 PM,Tuesday,dundas west stn,Mechanical,8,16,E/B,9211
2020/2/26,505,12:22:00 AM,Wednesday,DUNDAS WEST STN,Mechanical,8,16,E/B,3170
2020/2/26,509,7:58:00 AM,Wednesday,Fleet/Bathurst,Held By,6,12,W/B,4533
2020/2/26,505,8:46:00 AM,Wednesday,Gerrard,Utilized Off Route,4,8,E/B,8515
2020/2/26,506,11:33:00 AM,Wednesday,Main Station,Mechanical,1,1,W/B,4455
2020/2/26,510,11:52:00 AM,Wednesday,Queens Quay/Spadina,Mechanical,5,10,S/B,4529
2020/2/26,512,12:09:00 PM,Wednesday,St. Clair/Earlscott.,Emergency Services,6,12,W/B,4560
2020/2/26,504,12:48:00 PM,Wednesday,King and Shaw,Mechanical,5,12,E/B,4551
2020/2/26,508,3:52:00 PM,Wednesday,Roncesvalles and Queen St W,Late Leaving Garage,84,40,E/B,4488
2020/2/26,510,3:55:00 PM,Wednesday,King and Spadina,Held By,3,6,N/B,4524
2020/2/26,510,3:57:00 PM,Wednesday,Spadina Stn,Mechanical,5,10,S/B,4589
2020/2/26,505,4:02:00 PM,Wednesday,Dundas and Morrrow Ave,Investigation,4,8,E/B,1208
2020/2/26,512,4:16:00 PM,Wednesday,Gunns Loop,Held By,7,12,E/B,4560
2020/2/26,506,4:59:00 PM,Wednesday,HIPK Loop,Emergency Services,25,34,W/B,4427
2020/2/26,505,5:22:00 PM,Wednesday,Dundas and Spadina,Emergency Services,4,8,E/B,9232
2020/2/26,504,6:42:00 PM,Wednesday,King and Wilson Park,Investigation,6,12,E/B,4474
2020/2/26,504,7:51:00 PM,Wednesday,Roncy and Gally,Held By,15,20,E/B,4531
2020/2/26,501,8:15:00 PM,Wednesday,Sunnyside Loop,Mechanical,4,8,W/B,4540
2020/2/27,501,12:10:00 AM,Thursday,Roncesvalles Yard,Mechanical,10,20,W/B,4413
2020/2/27,504,1:09:00 AM,Thursday,QUEEN AND SHAW,Investigation,10,20,E/B,4469
2020/2/27,301,3:50:00 AM,Thursday,Queen and Jarvis,General Delay,25,35,E/B,4477
2020/2/27,301,4:12:00 AM,Thursday,Longbranch Loop,General Delay,20,30,E/B,4423
2020/2/27,511,4:35:00 AM,Thursday,Bathurst and King Street,Late Leaving Garage,8,14,N/B,4430
2020/2/27,511,4:36:00 AM,Thursday,Bathurst and King,Late Leaving Garage,5,5,S/B,4564
2020/2/27,512,4:36:00 AM,Thursday,Bathurst and St Claire,Late Leaving Garage,7,13,W/B,4592
2020/2/27,506,4:37:00 AM,Thursday,Coxwell at Lower Gerrard,Late Leaving Garage,6,6,W/B,4586
2020/2/27,504,4:40:00 AM,Thursday,Broadview at Queen,Late Leaving Garage,13,18,W/B,4522
2020/2/27,511,4:43:00 AM,Thursday,Bathurst at King,Late Leaving Garage,8,10,N/B,4518
2020/2/27,511,4:47:00 AM,Thursday,Bathurst at King,Late Leaving Garage,8,10,S/B,4524
2020/2/27,510,5:04:00 AM,Thursday,Spadina at King,Late Leaving Garage,15,18,N/B,4567
2020/2/27,512,5:14:00 AM,Thursday,St. Clair and Bathurst,Mechanical,6,13,W/B,4602
2020/2/27,512,5:17:00 AM,Thursday,Bathurst at St Claire,Late Leaving Garage,12,12,E/B,4542
2020/2/27,509,5:17:00 AM,Thursday,Bathurst at Fleet,Late Leaving Garage,11,20,W/B,4435
2020/2/27,506,5:17:00 AM,Thursday,Coxwell at Lower Gerrard,Late Leaving Garage,10,16,E/B,4459
2020/2/27,512,5:17:00 AM,Thursday,Bathurst at St Claire,Late Leaving Garage,9,11,E/B,4454
2020/2/27,501,5:18:00 AM,Thursday,Humber Loop,Late Leaving Garage,4,1,W/B,4531
2020/2/27,506,5:18:00 AM,Thursday,Coxwell at Lower Gerrard,Late Leaving Garage,8,16,W/B,4479
2020/2/27,504,5:18:00 AM,Thursday,Broadview at King,Late Leaving Garage,14,17,W/B,4455
2020/2/27,509,5:19:00 AM,Thursday,Bathurst at Fleet,Late Leaving Garage,7,10,W/B,4515
2020/2/27,504,5:20:00 AM,Thursday,Broadview at King,Late Leaving Garage,7,9,W/B,4434
2020/2/27,504,5:20:00 AM,Thursday,Broadview at Queen,Late Leaving Garage,8,10,N/B,4573
2020/2/27,504,5:24:00 AM,Thursday,Broadview at king,Late Leaving Garage,10,12,W/B,4421
2020/2/27,510,5:34:00 AM,Thursday,Spadina and Richmond,Mechanical,15,27,N/B,4508
2020/2/27,504,6:07:00 AM,Thursday,King and Dufferin,Mechanical,8,16,E/B,4455
2020/2/27,504,6:42:00 AM,Thursday,Broadview Station,Mechanical,6,11,E/B,4567
2020/2/27,501,6:49:00 AM,Thursday,Humber Loop,Held By,11,19,E/B,4427
2020/2/27,504,6:51:00 AM,Thursday,Queen and Parliament,Investigation,5,10,W/B,4550
2020/2/27,506,7:03:00 AM,Thursday,Dundas and Roncesvalles,Emergency Services,8,16,W/B,4601
2020/2/27,505,7:03:00 AM,Thursday,Broadview Station,Mechanical,4,8,W/B,8588
2020/2/27,504,7:18:00 AM,Thursday,Roncesvales & Queen,Late Leaving Garage,6,12,N/B,4571
2020/2/27,504,7:53:00 AM,Thursday,Roncesvalles  Queen,Late Leaving Garage,8,16,W/B,4484
2020/2/27,501,9:35:00 AM,Thursday,Woodbine Loop,Investigation,7,22,W/B,8607
2020/2/27,505,9:50:00 AM,Thursday,Bathurst,General Delay,13,17,E/B,8579
2020/2/27,505,10:24:00 AM,Thursday,Broadview Station,Mechanical,8,12,W/B,8579
2020/2/27,512,11:23:00 AM,Thursday,St. Clair and Dufferin,Investigation,5,10,W/B,4502
2020/2/27,510,1:03:00 PM,Thursday,Spadina Stn,Emergency Services,9,14,N/B,4539
2020/2/27,501,1:56:00 PM,Thursday,Boulton - Queen,Held By,9,16,W/B,4475
2020/2/27,512,3:00:00 PM,Thursday,Lansdowne Loop,Mechanical,5,11,E/B,4494
2020/2/27,506,3:18:00 PM,Thursday,College and University,Investigation,24,33,E/B,4479
2020/2/27,510,3:55:00 PM,Thursday,King and Spadina,Held By,3,6,N/B,4569
2020/2/27,512,4:08:00 PM,Thursday,St.Clair Stn,Held By,8,13,E/B,4417
2020/2/27,512,5:25:00 PM,Thursday,Lansdowne and St.Clair,Held By,15,20,E/B,4482
2020/2/27,504,10:46:00 PM,Thursday,DUNADS WEST STN,Mechanical,80,90,S/B,4544
2020/2/27,504,10:46:00 PM,Thursday,DUNDAS WEST STN,Held By,80,90,S/B,4451
2020/2/28,512,12:12:00 AM,Friday,St. Clair and Vaughan,Investigation,9,18,W/B,4454
